id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39399965,Perfect for the business traveler,158672664,Cristou,,Ward 15,-34.07266,18.8429,Entire home/apt,1038,1,1,2019-10-18,0.41,3,116
39400277,Eleganza- 2 Bedroom Self Catering Apartment,301857573,Julianne,,Ward 61,-34.15246,18.42641,Private room,1698,2,0,,,3,178
39400548,"Spacious, Trendy Noordhoek Home with Large Garden",17167796,Ramon & Larissa,,Ward 69,-34.10336,18.3978,Entire home/apt,3494,5,0,,,1,153
39400610,Eleganza - 1 Bedroom Self Catering Apartment,301857573,Julianne,,Ward 61,-34.15011,18.42497,Private room,1305,2,0,,,3,178
39400919,Summer Set Space @ Wagners,215702765,Sally-Ann,,Ward 84,-34.07491,18.87973,Entire home/apt,533,1,0,,,1,168
39401325,Pool + Rooftop with amazing views in Higgovale,63202371,Scott,,Ward 77,-33.93784,18.40232,Entire home/apt,4305,2,3,2019-12-14,2.14,83,1
39404190,Lyndhurst 1 & Half Bedroom Apartment,288326698,Marianne,,Ward 54,-33.91436,18.38993,Entire home/apt,1196,7,0,,,11,355
39404350,"Green Point Villa, Ocean View Drive",295453389,Lee,,Ward 115,-33.91196,18.40948,Entire home/apt,8006,7,0,,,4,13
39404559,Lovely large room in houseshare,302658657,Sean,,Ward 64,-34.1053,18.46977,Private room,605,1,0,,,1,0
39404894,Superior Bay Suite (42 m²) with 180 ° views,191310349,Stephan,,Ward 77,-33.94174,18.40547,Private room,1604,3,0,,,3,151
39404947,Light and airy apartment with sea views,302673048,Sue,,Ward 54,-33.91423,18.39688,Entire home/apt,844,2,2,2019-12-01,2,1,338
39405046,Home away from home,96442073,Ronél,,Ward 112,-33.83113,18.66755,Entire home/apt,999,2,0,,,1,72
39405247,The Mountain Hideaway,302674570,Kirby,,Ward 77,-33.94288,18.42233,Entire home/apt,1052,3,1,2019-11-27,0.91,1,317
39405544,New Listing: Unique mountain villa in Cape Town.,8967403,Hannes,,Ward 64,-34.0932,18.46053,Private room,603,2,0,,,1,67
39408175,Modern bright apt. in vibrant area near Waterfront,53790502,Carly,,Ward 115,-33.90918,18.41438,Entire home/apt,999,2,2,2019-12-16,2,1,132
39408209,Self Catering Holiday Home right on the ocean!!,112904009,Marguerite,,Ward 100,-34.14765,18.87581,Entire home/apt,3494,10,0,,,3,10
39408272,Cape town colourful,232750932,Khatija,,Ward 77,-33.91898,18.4122,Shared room,746,2,0,,,1,0
39409331,5 bedroom villa with Stunning Views,29725480,Pierre,,Ward 74,-34.022,18.37561,Entire home/apt,18029,2,0,,,15,345
39409600,Camps Bay 2 bedroom with Plunge Pool,5883506,Jan,,Ward 54,-33.95335,18.3816,Entire home/apt,1942,2,1,2019-11-08,0.59,4,0
39411073,4 bedroom in Higgovale with private pool,29725480,Pierre,,Ward 77,-33.93783,18.40029,Entire home/apt,20078,2,0,,,15,364
39411974,"The Oceana, Camps Bay Garden Holiday Apartment 8",23014463,Bianca,,Ward 54,-33.95945,18.38013,Entire home/apt,1998,2,0,,,4,346
39412334,Prestigious 1 BDR Apartment close to the V&A,302727951,Luiz,,Ward 115,-33.91001,18.41164,Entire home/apt,10004,2,0,,,1,354
39414300,Holiday by the ocean,180153268,Nicky,,Ward 83,-34.09657,18.83199,Entire home/apt,2245,10,0,,,1,147
39414482,Smell The Sea Air in Bantry Bay,9507246,Talia,,Ward 54,-33.92471,18.37698,Entire home/apt,3996,14,0,,,5,114
39415010,Beach House Melkbosstrand,82832197,Lizanne,,Ward 23,-33.72333,18.44436,Entire home/apt,2497,10,0,,,1,155
39415839,Cape Town Studio Close To Waterfront & CTICC (114),10610950,Richard,,Ward 115,-33.917,18.42392,Entire home/apt,816,1,5,2019-11-15,2.38,5,264
39416763,2BR-2Bath | Beautiful views | Safe complex,6353206,Matt,,Ward 23,-33.78694,18.456,Entire home/apt,1097,3,0,,,3,0
39421018,Five Star 1 Bed 1 Bath Luxury Hotel Suite,14120131,Chapson,,Ward 115,-33.90993,18.41241,Entire home/apt,507,2,2,2019-11-02,1.02,15,356
39426851,UniqueStay Paardevlei Square Deluxe,82026431,UniqueStay,,Ward 109,-34.09143,18.81188,Entire home/apt,1646,4,0,,,11,326
39427352,Shutters on Hilltop,52961789,Pierre,,Ward 61,-34.20221,18.38105,Entire home/apt,2497,2,0,,,1,336
39427724,13 Central Road.no instant booking please,128957841,Patricia,,Ward 64,-34.13753,18.42717,Entire home/apt,589,1,0,,,2,178
39428043,Perfectly situated 2 bedroom Cape Town apartment,56741682,Jan,,Ward 77,-33.92536,18.41011,Entire home/apt,718,1,10,2019-12-22,4.76,1,24
39428184,Urban Luxury | Modern 2 Bedroom | Table Mountain,302853257,Reto,,Ward 77,-33.93465,18.41997,Entire home/apt,1505,2,0,,,1,166
39428319,Contemporary-Chic Bachelor Pad in Gardens,182776121,Jason,,Ward 115,-33.93421,18.41072,Entire home/apt,675,2,6,2019-12-17,2.81,1,87
39428730,2 Bay Sunset Villa,266007776,Jo,,Ward 4,-33.87192,18.49069,Entire home/apt,6303,1,0,,,5,198
39429020,Beach apartment Fish Hoek south Shore,29729443,Astrid,,Ward 64,-34.13445,18.43326,Private room,802,3,0,,,4,64
39429269,Vacation Garden Villa 6,266007776,Jo,,Ward 4,-33.86928,18.49087,Entire home/apt,5402,1,0,,,5,1
39429271,Vacation Villa Pilots,266007776,Jo,,Ward 4,-33.85983,18.49074,Entire home/apt,13493,1,0,,,5,42
39429620,Cape Town holiday house,99324154,Kay,,Ward 55,-33.88621,18.48735,Entire home/apt,985,5,0,,,1,1
39430122,Trendy Green Point Lock Up and Go,302864897,Nicol,,Ward 115,-33.91252,18.409,Entire home/apt,760,2,8,2019-12-11,3.75,1,270
39430204,Affordable stay with incredible sunsets.,168086352,Wendy,,Ward 4,-33.85156,18.5097,Private room,421,1,2,2019-10-23,0.85,1,356
39430451,207 De Waterkant Piazza,103220357,Kelly And Karina,,Ward 115,-33.9135,18.41457,Entire home/apt,3883,2,0,,,12,318
39430667,Modern Newly Renovated Holiday Home - Secure,4310681,"Johan, Elmarie & Nandi:",,Ward 64,-34.09094,18.4605,Entire home/apt,800,6,1,2019-12-21,1,41,28
39430817,Renovated 3 Story Victorian Home with Views,302869262,Louw,,Ward 77,-33.93028,18.40657,Entire home/apt,2293,2,4,2019-12-14,2.73,1,107
39431327,209 De Waterkant Piazza,103220357,Kelly And Karina,,Ward 115,-33.91523,18.41596,Entire home/apt,2912,2,0,,,12,285
39432284,Mid century modern home near Muizenberg,10728162,Jill,,Ward 64,-34.09028,18.46524,Entire home/apt,2006,2,0,,,2,35
39432317,Rustic & tranquil place. Enjoy farm in the city,302805341,Portia,,Ward 103,-33.81492,18.68846,Shared room,1505,1,0,,,1,180
39432414,Sunny House in Perfect Location,302879827,Kelly,,Ward 115,-33.9097,18.39775,Entire home/apt,1801,2,1,2019-11-23,0.83,1,23
39434461,Queen Julie Lodge Camps Bay,246982938,Patrick,,Ward 54,-33.96491,18.37975,Private room,10004,1,1,2019-10-27,0.48,5,363
39434469,1 Bedroom avail in 2 bedroom shared apartment,106894504,Natalie,,Ward 77,-33.93193,18.42431,Private room,6500,31,0,,,1,88
39435352,Modern Oasis in the heart of the city.,6208680,Carlo,,Ward 77,-33.93595,18.41754,Entire home/apt,689,1,12,2019-12-21,5.07,1,29
39435670,Holiday Home Strand,119212010,Zama,,Ward 83,-34.10628,18.82191,Entire home/apt,5994,3,1,2019-10-22,0.44,1,38
39436335,Superb penthouse studio near seafront promenade,2118730,Gary,,Ward 54,-33.91364,18.39163,Entire home/apt,957,3,0,,,10,315
39438148,At Dolphin Way ~ Garden Apartment,158668997,Christi,,Ward 61,-34.19488,18.43077,Entire home/apt,1501,2,0,,,1,0
39439417,Luxury Botanical Room (28 m²),191310349,Stephan,,Ward 77,-33.94233,18.4048,Private room,1407,3,0,,,3,164
39440794,Siesta Lodge on Panoramic Plattekloof Hill,223395037,Eleanor,,Ward 1,-33.87431,18.58404,Private room,407,2,0,,,3,87
39441587,8 Fiskaal,302756926,Thomas,,Ward 54,-33.96148,18.38286,Entire home/apt,14998,3,0,,,1,300
39449473,Central with beautiful Table mountain views,204690321,Mariaan,,Ward 77,-33.9258,18.41016,Entire home/apt,1196,2,2,2019-12-16,2,1,54
39450418,Amazing Bloubergstrand-Private En-Suite Room-New,68208089,José,,Ward 23,-33.80349,18.46585,Private room,351,1,0,,,2,142
39451010,Gardens gem Cape Town,97732197,June,,Ward 77,-33.93923,18.41655,Entire home/apt,999,2,2,2019-12-01,1.76,1,68
39451663,York Manor is situated in a secure complex.,302964706,Mark,,Ward 107,-33.80601,18.50289,Entire home/apt,605,3,0,,,1,9
39453855,Stylish Guest House with Table Mountain Backdrop 6,303056102,Jamin,,Ward 77,-33.92723,18.40176,Private room,2195,1,0,,,1,354
39454344,"French Flair Family Home, 3 Bedrooms, Durbanville",57222465,Hannelie,,Ward 112,-33.82971,18.64083,Entire home/apt,1754,3,0,,,1,31
39454507,Charming character cottage with outdoor space,14045867,Beverley,,Ward 54,-33.92513,18.37998,Entire home/apt,2195,5,0,,,6,74
39455310,En-suite  Constantia Valley - optional chefs meals,48549157,Amanda,,Ward 73,-34.04201,18.4454,Private room,1249,2,0,,,2,257
39455694,Contemporary Home with a Full Sea View,303065476,Merle,,Ward 69,-34.10032,18.39175,Entire home/apt,3999,10,0,,,1,96
39455784,Stylish apartment in the heart of Sea Point,14045867,Beverley,,Ward 54,-33.91336,18.39503,Entire home/apt,1505,10,0,,,6,73
39456012,Beachfront apartment in prestigious Bantry Place,57583714,Gina,,Ward 54,-33.92344,18.37768,Entire home/apt,2955,10,0,,,2,113
39457039,"1503 Horizon Bay 2 Bedrooms, 2 en-suite, 2 balcony",108313819,Dave,,Ward 107,-33.82145,18.47694,Entire home/apt,2946,4,0,,,3,55
39458161,New Amazingly Modern Home With A Whale Of A View,4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.21224,18.46073,Entire home/apt,800,4,3,2019-12-11,2.25,41,222
39458503,Dolphin Beach Holiday Home,101610097,Melanie,,Ward 107,-33.82588,18.48315,Entire home/apt,2195,10,1,2019-12-18,1,2,72
39458549,New Furnished 1 Bedroom Apartment,131796856,Adrian,,Ward 115,-33.90528,18.39923,Entire home/apt,996,2,3,2019-12-05,1.50,4,73
39458587,Queen Julie Lodge Hout Bay,246982938,Patrick,,Ward 74,-34.01544,18.35907,Private room,19993,1,0,,,5,365
39459194,Meerendal Cottage,302955257,Hazel,,Ward 5,-33.87156,18.53866,Entire home/apt,491,1,5,2019-12-27,5,1,317
39459415,Platinum Pearl Waterfront Luxury 2Bedroom CapeTown,90798683,Bianca,,Ward 115,-33.90288,18.41948,Entire home/apt,3802,2,0,,,17,26
39459687,Shalom House,63310664,Steve,,Ward 70,-33.86201,18.62378,Entire home/apt,1403,3,0,,,1,140
39459690,Beautiful Room,158672664,Cristou,,Ward 15,-34.07474,18.84288,Private room,744,1,0,,,3,90
39460872,Cape Royale luxury 2 bedroom apartment,26672301,Charmaine,,Ward 115,-33.90812,18.41271,Entire home/apt,1294,3,5,2019-12-25,3.33,13,95
39461812,Bright and spacious bedroom with sea views,9641165,Shailesh,,Ward 115,-33.9091,18.39895,Private room,450,3,4,2019-11-26,2.03,3,297
39463291,House on Lower Trill,301284706,Anastacia,,Ward 57,-33.93851,18.47266,Private room,253,3,0,,,2,358
39465335,Perfect ☆ Free Wifi ☆ Kite Surfing Location ☆,303145581,Richard,,Ward 23,-33.73118,18.44054,Entire home/apt,2006,1,0,,,1,92
39471050,"Luxury Private Motor Yacht Stay, V&A Waterfront",182244950,Nick,,Ward 115,-33.90735,18.42139,Entire home/apt,22000,1,0,,,1,171
39472380,Luxury Studio walking distance to CTICC and V&A,55761706,Allen,,Ward 115,-33.91544,18.42134,Entire home/apt,1154,1,14,2019-12-27,6.89,1,278
39472672,Sunbright Corner,162636264,Jose,,Ward 60,-33.97382,18.4987,Private room,323,2,2,2019-12-15,1.28,2,84
39473512,1 bed apartment/cottage in the heart of Sea Point,93135747,Pharrel,,Ward 54,-33.91565,18.39066,Entire home/apt,844,3,0,,,1,40
39473929,Family paradise in the heart of Camps Bay,303192080,Herlige,,Ward 54,-33.95529,18.38221,Entire home/apt,22000,4,2,2019-12-08,1.33,1,345
39475254,Breathtaking Views  Family Home,41723524,Russell,,Ward 54,-33.96427,18.37815,Entire home/apt,8442,10,0,,,1,5
39475993,"High standard for luxury living, iconic Ocean view",32280854,Candice-Jean,,Ward 115,-33.91109,18.40232,Entire home/apt,9525,4,0,,,1,146
39476368,Peace of mind haven,302461216,Jenny,,Ward 82,-34.06884,18.62758,Private room,631,1,0,,,1,90
39476675,Self Catering Sunset Beach - unit sleeps 2,100648732,Terry,,Ward 4,-33.85559,18.49424,Private room,900,1,0,,,5,349
39477786,Self Catering Sunset Beach - unit sleep 2,100648732,Terry,,Ward 4,-33.85552,18.49428,Private room,1196,1,0,,,5,361
39479065,Luxury Apartment On Camps Bay Beach | Cloud 9,27980864,Totalstay,,Ward 54,-33.95067,18.38103,Entire home/apt,3578,2,0,,,65,303
39482631,"Muizenberg Village Home - 2 Bedrooms, 2 Bathrooms.",12555240,Mathilda,,Ward 64,-34.10488,18.47074,Entire home/apt,957,2,2,2019-11-24,1.25,1,0
39484310,Under the Urban Vine,61804063,Denise,,Ward 77,-33.93475,18.43069,Entire home/apt,647,2,1,2019-12-14,1,2,172
39490543,Beachhouse Villa 1 minute from Big Bay beach,232472865,Nadine,,Ward 23,-33.79747,18.46456,Entire home/apt,4504,4,0,,,1,343
39491600,A Little Piece Of Heaven.,76677036,Brian,,Ward 62,-34.04244,18.44166,Entire home/apt,1407,2,0,,,1,291
39491872,Camps Bay House Airbnb house for Rent,23802026,Cindy & Alex,,Ward 54,-33.958,18.37941,Entire home/apt,2392,3,5,2019-12-12,2.42,2,312
39493585,Lovely and Spacious Family Home,303303536,Karina,,Ward 64,-34.12927,18.40607,Entire home/apt,1698,5,1,2019-12-24,1,1,44
39494630,Super clean & free wifi,167418497,Dan,,Ward 55,-33.889,18.51381,Private room,702,2,0,,,2,179
39495097,Cottage with edible garden,48147530,Lesley,,Ward 57,-33.93973,18.47134,Entire home/apt,463,2,2,2019-11-24,1.20,1,365
39497817,"Big Bay, Business & Leisure. BBQ, Balcony & Wifi",2516345,Jaco,,Ward 23,-33.748,18.44287,Entire home/apt,645,3,0,,,73,301
39500998,Lion on Sea Studio 1,67686774,Nicholas,,Ward 54,-33.91364,18.39697,Entire home/apt,450,1,0,,,8,240
39501001,Lovely studio in a small exclusive block with pool,2118730,Gary,,Ward 54,-33.91389,18.39128,Entire home/apt,788,2,2,2019-12-07,1.50,10,307
39501352,Lovely double bedroom with en suite bathroom,100486626,Mandy,,Ward 57,-33.94216,18.47523,Private room,505,1,0,,,4,177
39501531,Lovely double bedroom with private bathroom,100486626,Mandy,,Ward 57,-33.94331,18.47457,Private room,505,3,0,,,4,177
39501738,Lion on Sea Studio 2,67686774,Nicholas,,Ward 54,-33.9132,18.39544,Entire home/apt,394,1,1,2019-12-01,1,8,304
39502146,THE NEW STUDIO | In the Centre of The Old City,13948169,Robert,,Ward 115,-33.92585,18.41598,Entire home/apt,802,1,8,2019-12-20,4.29,7,303
39502224,Lion on Sea Studio 3,67686774,Nicholas,,Ward 54,-33.91202,18.3959,Entire home/apt,366,1,0,,,8,301
39502865,Kid-friendly paradise that adults will love too!,89867843,Laura,,Ward 58,-33.98634,18.47009,Entire home/apt,802,4,1,2019-11-24,0.86,1,0
39503389,Cape Gargen Cottage,303477149,Adrian,,Ward 1,-33.88802,18.56228,Entire home/apt,689,2,5,2019-12-22,2.68,1,0
39503683,Holiday at the Beach in Gordon's Bay,303479739,Shuabe,,Ward 100,-34.1476,18.86011,Entire home/apt,1810,2,0,,,1,170
39503722,HIGHLANDS APARTMENT,303380037,Heinrich,,Ward 77,-33.94086,18.42517,Entire home/apt,647,2,1,2019-12-20,1,1,162
39513151,"Cottage Studio,  Tabu House, Blouberg, Cape Town",20600678,Mika,,Ward 23,-33.81687,18.4762,Entire home/apt,703,5,0,,,16,66
39514535,Keurboom,139826156,Leigh,,Ward 58,-33.97803,18.48282,Entire home/apt,2497,7,0,,,22,172
39514954,Beautiful Room,158672664,Cristou,,Ward 15,-34.07398,18.8429,Private room,744,2,0,,,3,90
39515282,Castle on Kloof-3 Story Home with Panoramic Views,303580863,David,,Ward 115,-33.93029,18.40763,Entire home/apt,1196,2,5,2019-12-16,2.38,1,235
39515426,Family friendly house in Camps Bay,1816804,Noortje,,Ward 54,-33.96342,18.38224,Entire home/apt,5206,5,0,,,1,92
39516555,Table Mountain View Apartment | Walk to Kloof Str,303588269,Josh,,Ward 77,-33.9348,18.41004,Entire home/apt,746,2,2,2019-12-18,1.82,1,275
39516845,"Historic building, aircon, pool, gym, security",54575074,Jonathan,,Ward 115,-33.92449,18.42171,Entire home/apt,1407,2,3,2019-12-09,2.09,86,352
39517011,Protea Palace,118334289,Tarina,,Ward 84,-34.12206,18.92631,Entire home/apt,2175,3,0,,,2,362
39518694,Gorgeous holiday home for 6 in Hout Bay with pool,101088933,Suzie,,Ward 74,-34.02936,18.34498,Entire home/apt,2497,5,0,,,1,107
39519202,Indoor/outdoor living 3-bedroom apartment,303607901,Michelle,,Ward 57,-33.95979,18.47665,Entire home/apt,1252,2,0,,,1,8
39519372,Family holiday dream home.,170516172,Christin,,Ward 107,-33.79014,18.49052,Entire home/apt,3451,5,1,2019-12-15,1,1,58
39520000,Large tasteful  garden apartment in the City bowl,16412259,Christina,,Ward 77,-33.93976,18.42143,Entire home/apt,746,2,2,2019-11-14,1.25,1,151
39520418,Manor House at St Johns Estate,161269192,Erica,,Ward 77,-33.93785,18.40015,Entire home/apt,7992,3,0,,,2,23
39520837,Sunset Studios 1,148047619,Tacara,,Ward 4,-33.85518,18.49106,Private room,802,1,0,,,5,289
39521144,"Relaxed, easy family holidaying in leafy area",64920468,Alexandra,,Ward 58,-33.96689,18.47888,Entire home/apt,2800,5,1,2019-12-26,1,3,37
39522461,Sunset Studios 2,148047619,Tacara,,Ward 4,-33.85423,18.49128,Private room,802,2,0,,,5,289
39522782,Quiet Tranquil Sep Entrance Close to Mountain area,45304893,Venesse,,Ward 57,-33.93536,18.4489,Entire home/apt,603,2,1,2019-12-01,1,2,173
39522841,Live the life @Gray's Place!,13515628,Graham,,Ward 57,-33.94255,18.47444,Private room,393,1,14,2019-12-28,6.46,3,340
39522979,Sunset Studios Tree House Room,148047619,Tacara,,Ward 4,-33.85347,18.49076,Private room,519,2,1,2019-11-02,0.52,5,105
39523956,Sunset Studios 4,148047619,Tacara,,Ward 4,-33.85532,18.48924,Private room,521,2,4,2019-12-21,2.03,5,284
39524204,Stunning apartment with beautiful views,62628,Chris,,Ward 55,-33.88963,18.51093,Entire home/apt,394,1,2,2019-11-12,0.91,4,121
39524460,"Kenstay - Modern house with Wifi, Dstv & Netflix",193824757,Gaywin,,Ward 56,-33.90931,18.50572,Entire home/apt,954,2,4,2019-12-21,4,1,342
39525463,"HORIZON BAY -  CAMPS BAY,    CAPE TOWN",28357852,Toby,,Ward 54,-33.95611,18.37895,Private room,870,2,5,2019-12-01,2.38,1,34
39525857,"Central, Safe Townhouse in a Fabulous Location.",9507246,Talia,,Ward 54,-33.92324,18.38763,Entire home/apt,3996,14,0,,,5,134
39526701,MO MAJOR : home away from home !,303657666,Mo Major,,Ward 3,-33.90203,18.65596,Private room,603,1,0,,,1,365
39526778,Mid-century modern luxury apartment,50827314,Magriet,,Ward 55,-33.88532,18.51478,Entire home/apt,645,2,4,2019-12-22,2.26,2,0
39528051,Holiday Home on the Ocean,112904009,Marguerite,,Ward 100,-34.14747,18.87575,Entire home/apt,7506,10,0,,,3,66
39528502,Authentic Newlands,78287659,Cheryl,,Ward 59,-33.97876,18.46229,Entire home/apt,450,1,12,2019-12-22,6.32,2,157
39528628,Philips Place Apartment,201272572,Lize-Mari,,Ward 15,-34.07379,18.8333,Entire home/apt,744,1,3,2019-12-16,1.80,2,65
39528813,Modern Sea Point Studio Apartment,303690785,Ran,,Ward 54,-33.91349,18.39654,Entire home/apt,802,2,1,2019-11-17,0.71,1,321
39528966,rooms to rent,93152509,Loveness,,Ward 23,-33.81104,18.4804,Entire home/apt,830,5,0,,,8,180
39529035,Double Room to let in Observatory with WiFi,213872039,Symantha,,Ward 57,-33.94152,18.46971,Private room,281,7,4,2019-12-09,2.11,5,336
39529407,Whale Rested - Studio 206,262818192,Carl,,Ward 54,-33.92084,18.38282,Entire home/apt,421,1,13,2019-12-25,5.82,11,289
39529674,Festive season unit to let in Belhar Cape Town,303699812,Siviwe,,Ward 22,-33.9382,18.63048,Private room,996,3,0,,,1,5
39530415,Twin or King room to let in Observatory with WiFi,213872039,Symantha,,Ward 57,-33.94178,18.4714,Private room,281,7,1,2019-12-13,1,5,259
39530553,Room in shared house West Beach,45750897,Joe,,Ward 23,-33.81021,18.4765,Private room,351,7,0,,,1,0
39530805,Observatory Cottage to Let with wifi,213872039,Symantha,,Ward 57,-33.94363,18.46987,Entire home/apt,394,2,0,,,5,238
39535982,"Couples Suite near beach with shared pool, free Wi-Fi & cable TV",188530721,Vacasa South Africa,,Ward 83,-34.11071,18.83671,Entire home/apt,1010,2,0,,,56,363
39536008,"Modern bachelor walking distance to beach, shops, restaurants/Wi-Fi & Netflix",188530721,Vacasa South Africa,,Ward 83,-34.10315,18.82841,Entire home/apt,519,2,3,2019-12-12,2.37,56,363
39539019,A Shore Thing - Studio 505,262818192,Carl,,Ward 54,-33.92215,18.38128,Entire home/apt,422,1,7,2019-12-22,4.57,11,343
39540256,BEACH ROAD APARTMENT SEA POINT CAPE TOWN,72687187,Marc,,Ward 54,-33.9195,18.38172,Entire home/apt,1445,3,3,2019-11-25,1.80,1,207
39540333,Mill Cove Tranquillity,154279041,Melissa,,Ward 107,-33.795,18.48926,Entire home/apt,2497,3,0,,,22,89
39540448,Chambre Lumineuse avec Terrasse,301865802,Irene,,Ward 23,-33.80888,18.47529,Private room,603,2,0,,,1,161
39540636,Beautifully Renovated 3 Bedroom Victorian Home,303805292,Elise,,Ward 115,-33.93132,18.40894,Entire home/apt,2096,2,0,,,1,8
39540645,"Apartment close to beach, Private Entrance, Garage",283579633,Adre,,Ward 83,-34.10606,18.82101,Entire home/apt,505,2,3,2019-12-21,1.76,1,76
39542918,Mynhardt Residence,184028386,Marina,,Ward 69,-34.13753,18.35898,Entire home/apt,2006,7,0,,,1,63
39543409,Almond Villa.  Retreat for two families  sleeps 8.,116107665,Angela,,Ward 71,-34.05616,18.44049,Entire home/apt,4995,10,0,,,2,2
